available_since,company,job_description,job_title,location
30+ days ago,McKinsey & Company,"Qualifications,
,Degree in computer science, engineering, mathematics or equivalent experience,
Previous commercial experience in a data-driven role,
Ability to write clean, maintainable and robust code in Python, Scala, Java or similar languages,
Knowledge of software engineering concepts and best practices,
Familiarity with the latest OSS, cloud, container, query and database technologies as well as query languages,
Confirmed experience building data pipelines in production; ability to work across structured, semi-structured and unstructured data,
Experience preparing data for analytics and following a data science workflow,
Commercial client-facing or senior stakeholders management experience,
,Who You'll Work With,
,You will be based in Jakarta and be a part of a global data engineering community. You will work in cross-functional and Agile project teams alongside project managers, data scientists, machine learning engineers, other data engineers and industry experts.,
You will work hand in hand with our clients, from data owners and users to C-level executives.,
Who you are,
You are a highly collaborative individual and enjoy solving problems that focus on adding business value. You have a sense of ownership and enjoy hands-on technical work. Our values resonate with yours.,
,What You'll Do,
,You will work in multi-disciplinary environments harnessing data to provide real-world impact for organisations globally.,
Partner with our clients, from data owners and users to C-level executives, to understand their needs and build impactful analytics solutions,
Design and build data pipelines to support data science projects following software engineering best practices,
Use state of the art technologies to acquire, ingest and transform big datasets,
Map data fields to hypothesis, curate, wrangle and prepare data to be used in advanced analytics models,
Create and manage data environments in the cloud or on premise,
Ensure information security standards are maintained at all time,
Contribute to cross-functional problem-solving sessions with your team and deliver presentations to colleagues and clients,
Be flexible to travel to our clients' offices to deliver presentations, gather information or share knowledge,
Have the opportunity to contribute to R&D and internal asset development projects,
Our tech stack,
While we advocate for using the right tech for the right task, we often leverage the following technologies: Python, PySpark, SQL, Airflow, Databricks, our own OSS called Kedro, container technologies such as Docker and Kubernetes, cloud solutions such as AWS, GCP or Azure, and more!,
What you'll benefit from,
Real-World Impact, – No project is ever the same. We work with top-tier clients across multiple sectors, providing unique learning and development opportunities internationally.,
Fusing Tech & Leadership, – We work with the latest technologies and methodologies and offer first class learning programmes at all levels.,
Multidisciplinary Teamwork, - Our teams include data scientists, engineers, project managers, UX and visual designers who work collaboratively to enhance performance.,
Innovative Work Culture, – Creativity, insight and passion come from being balanced. We cultivate a modern work environment through an emphasis on wellness, insightful talks and training sessions.,
Striving for Diversity, – With colleagues from over 40 nationalities, we recognise the benefits of working with people from all walks of life.,
Visit our ,Careers site, to watch our video and read about our interview processes and benefits.",Data Engineer - QuantumBlack,Jakarta
30+ days ago,byOrange,"Company Description,
Orange provides your personalized go-to pool of strategy planners, creatives, and technologists for your brand and campaign that aren't part of your daily routine. Strategic managers, content specialists, conceptual creatives, producers, SEO experts, product managers, and others are among the impact players who are held match-fit for your brand.,
Job Description,
Design and build highly scalable pipeline (end-to-end) for large volumes of complex data processing and analysis,
Build and develop large data warehouses, high performance data processing pipelines, and ETL tools,
Ensure high data integrity and quality from various data sources,
Design and implement process improvements, build automated processes, optimize data delivery and re-designing infrastructure for larger scalability,
Work with machine learning systems in production,
Understanding of software design principles and best practices (test driven development, source control management etc.),
Able to clearly articulate pros and cons of different technologies, solutions and platforms,
Able to document use cases, solutions and recommendations,
Qualifications,
Solid experience and knowledge on Google Cloud Platform (or any of the major cloud solution providers such as AWS, Azure, AliCloud) for data management: Composer, Pubsub, Google Storage, Dataflow, Big Query and Data Fusion, or equivalent,
Savvy with Airflow, or a diverse set of data technologies: Redshift, Elastic Search, PostgreSQL, Spark, Hadoop, Kubernetes,
Fluency in Python, SQL, Java or equivalent,
Understanding of SQL & NoSQL databases and other manipulation tools,
Ability to work with stream-processing systems: Storm, Spark-streaming, etc.,
Able to benchmark systems, analyse performance and bottlenecks and propose solutions to resolve them,
Excellent written and verbal communication, able to switch between technical and plain language when discussing work,
Able to work in teams, understand and empathize with all major stakeholders, take the lead on initiatives and direct and manage data engineers,
Able to work in a fast-paced agile development environment,
,5Sca1XxBm0",Senior Data Engineer,Jakarta
30+ days ago,FinAccel,"Job Responsibility:,
,Develop and implement Machine Learning pipeline infrastructure, including but not limited to: ETL (Extract, Transform and Load) of raw data into model features and building platform to automate ML training, testing and maintenance.,Partnering with Data Scientists to transform prototypes of predictive models into high performance, well integrated systems.,
,Qualifications:,
,1-2 years (for Junior role) and 3-5 years (for Senior role) of relevant experiences in Software Engineering or Data Engineering,Ability to write robust code in Python,High degree of proficiency with RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3),Having baseline knowledge of data structures, data modelling and software architecture related to Machine Learning,Strong interest in building scalable and reliable Machine Learning/ AI related services,Past experience working with cloud services platform to build data pipeline, monitoring, scheduler and storage, preferably on AWS environment.,Familiarity using a distributed computing platform, such as Hadoop or Spark is a plus","Software Engineer, Data",Jakarta
30+ days ago,Niagaprima Paramitra,"Job Description, :,
,Advance level experience in SQL coding, writing complex OLAP queries,Should participate in system testing, UAT & code migration activities in various environments,Implementation of ETL application, ETL Developer such as: Informatica, IBM Data Stage, Pentaho, Talend,Have experience in Cloudera implementation,
,
,Requirements, :,
,Minimum 2 years in implementation big data or data warehouse,Strong experience in designing, bulding and implementing ETL Jobs,Strong knowledge in database development,Have experience as query developer pl/sql database : oracle, sql server, postgre, etc,Candidate must possess at least a Bachelor’s Degree, Engineering (Computer/Telecommunication) or related in this area,Passionate in learning new technology, capable to solving problem,High initiatives, excellent team work, and customer business oriented,Good communication and interpersonal skill,Can join immediately,
,
,Job Category: ,Technical Consultant
,Job Type: ,Full Time
,Job Location: ,Jakarta",Data Engineer,Jakarta
12 days ago,PT BFI Finance Indonesia Tbk,"Identify internal and external data visualization and reporting needs, in collaboration with the Director, Institutional Research, Communications, and program teams.
,
Fulfill data visualization and reporting needs across the Foundation through the development of intuitive, engaging, insightful, and attractive dashboards and visualizations in Tableau, or other data visualization tools. Kinds of visuals may include information on grant type, organizations, program strategies, grant activities and subjects, grantee locations and activity settings, as well as, grant products or outcomes. Understand the implications of data, and interpret data in context, including identifying trends and outliers.
,
Prepare data visualizations and summarize key takeaways for presentations and reports, including grantmaking visuals presented to the Board and data visualizations for external sources.
,
Clean and organize large datasets, primarily from the Postgresql secondary database, for analysis and visualization; verify and ensure accuracy, integrity, and consistency of data.
,
Collaborate with the Director, Information Technology, and Operations staff to conduct comprehensive reviews of organization-wide data.
,A bachelor's degree in data technology, informatics, science, statistics, or a related field, master's degree preferred.
,
5+ years of professional experience in a research and data visualization environment.
,
Expertise building and creating engaging and effective dashboards and data visualizations with common visualization tools such as Tableau or Power BI.
,
Experience working with multiple data systems, large relational databases, and SQL.
,
Excellent visual skills and experience working with communications and branding professionals.
,
Creative vision, a passion for learning and willingness to adopt and share new ideas.
,
Excellent communication skills, with the ability to work with a wide variety of departments.
,
Ability to manage and coordinate multiple projects and tasks simultaneously, with a careful attention to detail.",Data Visualization Engineer | Pinjam Modal,Tangerang
30+ days ago,J-Express,"Collect data source from Big Data Platform (BDP) for development and reporting.
,
Develop data mart and analytic tools environment, including database structure (tables, views, stored procedure, job scheduler) - which will be used by Data Analyst.
,
Develop data integration and processing (data flow, mapping, transforming and loading) with ETL Engine (SSIS), including troubleshooting.
,
Maintain database parameter and monitor job scheduler.
,
Assist Data Analyst in collecting raw data from Big Data Platform (BDP) in order to complete user’s data request.
,Minimum Bachelor’s degree from any major (Information Technology preferred).
,
Have understanding of T-SQL (SQL Server/MySQL/HQL), including (but not limited to) aggregation, conversion and logical expression.
,
Have prior exposure to various analytic tools such as Power BI/ Tableau/ Metabase.
,
Have prior experience as ETL Developer (minimum 1 year).
,
A team player, eager to learn, organized, and have strong problem solving skill.",Data Engineer,Jakarta
30+ days ago,FinAccel,"FinAccel is a fun, fast-growing company with lofty ambitions. Starting with instant e-commerce financing, we are on a goal to disrupt unsecured lending in Southeast Asia, one of the fastest-growing economic regions globally.
,
Our first product, Kredivo , which integrates at merchant checkout, qualifies e-commerce buyers for instant e-commerce purchase financing at rates which are much lower than consumer finance companies.
,
,As an Data Engineer, you will be excited to:,
Design and develop scalable business data solutions across the entire data supply chain.
,
Create and review technical and user-focused documentation for data solutions (data models, data dictionaries, business glossaries, process and data flows, architecture diagrams, etc.).
,
Solve for complex data integrations across multiple systems.
,
Collaborate with management, business partners, analysts, developers, architects, and engineers to support data quality efforts.
,
,Expertise (can teach/instruct others):, in current data warehousing concepts (using technologies like Redsift, Spark, Hadoop, web services, etc to support business-driven decisioning)
,
SQL and database scripting
,
With data manipulation scripting languages (like Python or Scala)
,
With Data Science toolsets and technology stacks
,A passionate and curious individual in Data Engineering and Analytics subject areas
,
1-5 years of any relevant experiences in Data Engineering, Data Warehouse, Business Intelligence, Analytics
,
Good proficiency in writing SQL, either in RDBMS (i.e. MySQL, PostgreSQL, etc) or OLAP (i.e. BigQuery, Redshift, Oracle, etc.)
,
Ability to write robust and scalable code in Python or other scripting programming language
,
Good knowledge in creating a workable business dashboard.
,
Basic proficiency or experience in infrastructure setup using cloud services (i.e. AWS, GCP, Azure).
,
Strong passion in data engineering or business intelligence areas, ability to search or create solutions.
,
Good communication skills in Bahasa and English. Mostly explaining technical things.
,
Good workable attitude, something we could invest time to develop.",Data Engineer and Analytics,Jakarta
30+ days ago,ZALORA SEA,"In this role, the Data Engineer at ZALORA will be a part of the Data Sciences Innovation Lab. This team serves as the gatekeepers and curators of the BIG data collected into the Data Warehouse/Data Lake from all aspects of our fashion e-commerce business and support data-driven decision-making. He/she will conduct complex data analysis, continuously evolve management reporting, and deliver business insights in an environment of rapid growth and increasing complexity.,
Responsibilities:,
Drive the full lifecycle of Data Science projects: from gathering and understanding the end-user needs to implement a fully automated solution.,
Develop and provision of Data pipelines to enable self-service reports and dashboards.,
Deploy Machine learning techniques to answer the appropriate business problems using R or Python.,
Visualize data using Tableau and create repeatable visual analysis for end users to use as tools.,
Take ownership of the existing BI platforms and maintain the data integrity and accuracy of the numbers and data sources.,
Know Agile - Scrum project management experience/knowledge - Ability to prioritise, pushback and effectively manage a data product and sprint backlog.,
Requirements:,
4+ years of experience in building out scalable and reliable ETL/ELT pipelines and processes to ingest data from a variety of data sources, preferably in the ecommerce retail industry.,
Deep understanding of Relational Database Management Systems (RDBMS) (e.g. PostgreSQL, MySQL) , No-SQL Databases (e.g. MongoDB, ElasticSearch) and hands-on experience in implementation and performance tuning of MPP databases (e.g. Redshift, BigQuery).,
Experience with Tableau, Power BI, Superset or any standard data visualization tools.,
Strong proficiency in writing production-quality code preferable in R/Python, engineering experience with machine learning projects like Time Series Forecasting, Classification and Optimization problems.,
Experience administering and deploying CI/CD tools (e.g. Git, Jira, Jenkins) Industrialization (e.g. Ansible, Terraform), Workflow Management ( e.g. Airflow, Jenkins, Luigi) in Linux operating system environments.,
Exhibits sound business judgment, a proven ability to influence others, strong analytical skills, and a proven track record of taking ownership, leading data-driven analyses, and influencing results.,
Knowledge of cloud services like AWS, GCP, Azure would be a huge added advantage.,
E-commerce / logistics / fashion retail background a bonus.,
The ZALORA Story,
ZALORA is Asia’s leading online fashion, beauty and lifestyle destination, part of Global Fashion Group. As one of the region’s pioneer large scale ecommerce platforms, ZALORA has established a strong presence throughout the region, particularly in Singapore, Indonesia, Malaysia, Brunei, the Philippines, Hong Kong, and in Taiwan, enjoying over 50 million visits per month.,
ZALORA is not obligated to accept resumes from any third parties on behalf of potential candidates for any position (advertised or otherwise) by any means, unless ZALORA has executed a written agreement with such third party and has expressly requested such third party for candidate referrals. Third parties who provide unsolicited resumes of candidate(s) shall waive and forfeit all rights to claim for any placement fees or referral fees in the event that such candidate is eventually engaged or employed by ZALORA or Global Fashion Group.,
,LHDS1CueVi","Data Engineer, Engineering Team",Jakarta
11 days ago,"Love, Bonito Indonesia","You’ll have a front seat experience in impacting women across the globe through fashion and data. You will be tasked with the monumental responsibility of shaping Love, Bonito Indonesia into a more data-driven team by kickstarting the development of our data warehouse. You will be responsible for Love, Bonito Indonesia’s data architecture and will spearhead exciting data projects that will be instrumental in driving the performance of the group.,
,
,Main Responsibilities,
,Create and maintain optimal data pipeline architecture and warehouse.,
,Design and prototype data processing pipelines that are used for making product decisions.,
,Build/Improve and deploy data tools for data analysis.,
,Create and expand ETL data flows from all data sources i.e. web analytics, e-commerce store, retail POS, ERP etc.,
,Design, construct, install, test and maintain highly scalable data management systems.,
,Assemble large, complex data sets that meet functional business requirements.,
,Continuously identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability.,
,Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and other ‘big data’ technologies.,
,Build high-performance catalog algorithms, prototypes, predictive models, and proof of concepts.,
,Implement web tracking to provide advanced reports on the customers’ experience.,
,Integrate new data management technologies and software engineering tools into existing structures.,
,Collaborate closely with other functional stakeholders especially BI, Marketing, and Management to support their data infrastructure needs.,
,Ability to make simple data visualization with Metabase, Power BI, or other similar visualization tools.,
,Assist and lead data projects with cross-department such as Marketing, Merchandising, Business Development, etc.,
,Work closely and synergize with the HQ data team in Singapore.,
,What You Shoud Be,
,Strong project management and organizational skills.,
,Experience supporting and working with cross-functional teams in a dynamic environment.,
,Able to communicate and collaborate with business stakeholders to understand data requirements and translate them.,
,Requirements & Experiences,
,2 years of experience in a Data Engineer role with a degree or higher in Computer Science, Electronics or Electrical Engineering, Software Engineering, Information Technology or other related technical disciplines,
,Highly proficient in MySQL/MariaDB.,
,Programming proficiency in at least major languages such Python/Java/Scala.,
,Job Summary,
,Job Level,
,
Executive,
,
,Job Category,
,
Data,
,
,Opening,
,
1 Slot,
,
,Min. Educational Background,
,
Bachelor's Degree / S1,
,
,Salary,
,
Negotiable,
,
,Recruitment Type,
,
Fulltime,
,
,Office Address,
,
Jl. Minangkabau No.17a, RT.6/RW.8, Ps. Manggis, Setiabudi,
,
South Jakarta City, Jakarta 12970, Indonesia,
,
Phone: +62 21 - 228 330 10,
,
,About Love, Bonito,
,
We pride ourselves as the best and largest vertically integrated, omni-channel women’s fashion brand in the region. Founded in 2010, we’ve grown to 150 people strong, proudly headquartered in Singapore with country offices in Indonesia and Malaysia and an omni-channel presence across these 3 markets. In addition to our retail franchise in Cambodia, we ship internationally to 15 markets (Hong Kong, China, Philippines and Australia, New Zealand, US, Canada, Macau, Japan, Korea, Vietnam, Thailand, Myanmar, Cambodia & Brunei).,
,
We are taking our definition of new female retail global, with our sights set on becoming the most thoughtful brand for the everyday woman.,
,How to apply?,
,
,You can send your CV to,
,
,Email,
careers.id@lovebonito.com
,Subject,
Data Engineer - ,Your name",Data Engineer,Jakarta
30+ days ago,Tritronik,"ROLE AND RESPONSIBILITIES:,
,Hadoop Administration
,Install necessary hadoop components,
,Configure hadoop namenode and resourcemanager,
,Data Acquisition
,Create system that collects data from different machines,
,Data Ingestion
,Import data from local into HDFS,
,Import data from HDFS into a new or existing Hive table,
,Data Analysis
,Write and execute a Hive query,
,Write mapreduce and spark application and run it on hadoop cluster,
,Data Flow
,Create Apache Nifi template,
,QUALIFICATIONS AND EDUCATION REQUIREMENTS:,
,Bachelor degree of Computer Science/Informatics or related major,
,Able to work in team,
,Able to write formal documentation,
,Analytical skills,
,Initiative, thorough, self-motivated,
,Interested in developing good quality solution,
,PREFERRED SKILLS:,
,Understand Big Data concepts,
,Able to use HDFS operations to move data,
,Able to perform data acquisition and ingestion to hadoop platform,
,Able to create Hive queries for data analysis,
,Able to operate apache Nifi to create data flow,
,Able to develop Spark and MapReduce applications,
,Able to create applications using Java and Python,
,Understand basic commands in UNIX based environment",Big Data Engineer,Bandung
2 days ago,PT Global Urban Esensial,"Execute request for ingestion, creation and preparation of data sources
,
Integrate data from multiple internal and external sources to the Analytics environment, to be used for Analytics models and solutions
,
Deliver data sourcing approach and datasets for analysis, with activities including data staging, ETL, data quality and archiving
,
Create logical and physical data model structures to enhance performance of the application by creating aggregation and summarization structures
,
Implement data quality standard and metrics
,
Improve processes and methodologies to ensure all data-driven use cases can be delivered, can create value, and is sustainable according to the highest level of quality
,
Collaborate with analytics analyst to understand, communicate, and implement Analytics and process best practices
,Bachelor Degree in Statistics, Mathematics, Computer Science or equivalent
,
Having at least 3-5 years experience as Data Engineer
,
Hands on experience developing and managing cloud data infrastructure (GCP preferred)
,
Familiarity in Pyspark / Scala data lake & data warehouse development
,
Experience in Advanced SQL DB design
,
Good understanding in developing data pipelines & scheduler (Airflow / Beam, etc)
,
Familiar with Hadoop & Hive Table cluster",Data Engineer,Tangerang
30+ days ago,Hyphen Group,"THE, ,ROLE,
,
In an exciting, international and fast-paced work environment, you will be given challenging and diverse opportunities every day. You will collaborate with the team on building a new, high-caliber development team responsible for all core technology build-out (all stack tiers) for the Hyphen Group platforms to be deployed in markets across Asia.,
,
YOUR TASK,
,
,Helping to craft and implement the data pipelines and infrastructure at Hyphen Group,
,Applying sound data engineering principles and innovative data science to improve the financial lives of our customers,
,Supporting a data-driven culture by building democratic, self-service data management and analysis tools with data privacy and governance as primary design goals,
,Engaging with data stakeholders (including application engineers, management teams, business analysts and data scientists) as a subject matter expert on data engineering practices and the application of data science to complex business problems,
,
,SKILLS & REQUIREMENTS,
,
,Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.,
,Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.,
,5+ years professional experience developing high-quality code in one or more SQL and Python,
,5+ years professional experience with data-wrangling and visualization with relational and non-relational databases,
,Professional experience designing and implementing critical path data pipelines and scalable data lake architectures, ideally within a cloud platform,
,Professional experience working across the data engineering and data science technology landscape such as Metabase, Kafka, Pandas, Spark, Jupyter, Snowflake, Kubeflowand data visualization using Notebooks,
,Experience with the implementation and deployment of machine learning in the areas of customer lifetime value, marketing personalization and product recommendation,
,Experience deploying predictive modeling and statistical analysis techniques to build end-to-end production-ready solutions with associated monitoring, quality control and metadata capture,
,Excellent verbal and written communication skills,
,
,What can you expect from us?,
,
Impact,: We are actively empowering and connecting people to a better financial future. Join us if you want to help us achieve our mission.,
,
Work: ,We have a team of over 350 talented individuals in 6 markets who are hyper passionate about building innovative financial solutions and making an impact on people's lives.,
,
Culture,: We take our work seriously but don't hesitate to keep things light. We can only create magic when we have a little bit of fun.,
,
Thrive:, We launched in 2014 and fast-forward 7 years we now help over 10 million monthly users make the best financial decisions. Accelerate your career and become a pioneer in your field with a leading fintech company that seeks to push the boundaries of your imagination and is committed to growing your career.,
,
Reputation:, We are backed by world-class organizations and companies and have raised over US$110 million from investors including Experian, Pacific Century Group, IFC - a member of the World Bank Group,
,
,EEO Statement,
,Hyphen Group is an equal opportunity employer. We value, support and respect all individuals and is committed to maintaining an inclusive and diverse working environment. Decisions in hiring are based on business needs, requirements of the job and individual qualifications and shall not be influenced by any consideration of race, ethnic or national origin, religion, sex (including gender identity and/or expression), age, sexual orientation, marital status, parental status, disability, genetic information, political affiliation or other applicable legally protected characteristics.",Data Engineer,Jakarta
30+ days ago,Solve Education,"We are looking to hire a skilled data engineer who can create an amazing experience for our customers as they build and maintain solutions and find trends in data sets and develop algorithms to help make raw data more useful to the enterprise.,
Requirements:,
3-5 years of professional experience as Data Engineer, Data Warehouse, Business Intelligence, Data transformation, and/or Data Modelling.,
Design and deploy large-scale data platforms and data warehouses.,
Design and deploy ETL and data ingest tools and strategies in a cloud platform,
Experience with relational systems, object stores, and Google Cloud’s Big Query,
Strong SQL and/or NoSQL database knowledge,
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.,
Experience with object-oriented, object function scripting languages such as Python, Java, NodeJS, PHP, etc,
Proven ability to collaborate in a multicultural team,
Knowledge of modern education systems and development field is desirable,
Ability to remain focused in a team-oriented environment,
Good verbal and written communication skills (Required language: English),
Plus:,
Bachelor’s degree in engineering, computer science, computer engineering, Math, Statistics, Physics.,
Has sufficient working experience in the game industry,
Experience with stream-processing systems in a cloud environment such as AWS or Google Cloud,
Has proficiency and understanding of the platform as a service (PaaS) from the major cloud vendors.,
understanding of the application of analytics processing engines,
Experience with big data tools such as Hadoop,
Knowledge of visualization tools such as Google Data Studio,
Production experience in building real-time analytics applications,
Strong analytic skills related to working with unstructured datasets,
Job Description,:,
Build and maintain database system and model for the dashboard and report visualization,
Identify, design, and implement internal process improvements automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc,
Collects, integrates, aggregates, transforms, and wrangles data at scale to enable data science activities, self-service analytics, and production analytics such as machine learning.,
Maintaining our data warehouse and data storage system to make sure it’s reliable and quality.,
Construct code with good coding standard and practices to ensure high quality and minimum risks,
Build analytics tools that utilize the data pipeline to provide actionable insight into customer acquisition, operational efficiency, and other key business performance metrics.,
Work with data and analytics experts to strive for greater functionality in our data systems.,
Keep data separated and secure across national and global boundaries through multiple data centers.,
Send your CV to ,career@solveeducation.org",Middle-Level Data Engineer,Bandung
30+ days ago,Accenture,"About Accenture,
Accenture is a leading global professional services company, providing a broad range of services in strategy and consulting, interactive, technology and operations, with digital capabilities across all of these services. We combine unmatched experience and specialized capabilities across more than 40 industries – powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. With 505,000 people serving clients in more than 120 countries, Accenture brings continuous innovation to help clients improve their performance and create lasting value across their enterprises. Visit us at www.accenture.com,
,
,Role Summary:,
,
There will never be a typical day at Accenture, but that’s why people love the dynamism. The opportunities and initiatives to make a difference, doing good for the public, are unlimited in the ever-changing digital landscape. Here are just a few of your day-to-day responsibilities:,
Understand our customers' core business objectives and build end-to-end data centric solutions to address them,
Collaborate with technical business analyst, to understand business requirements, data, and optimize data pipeline performance.,
Build solutions in big data and data management tools meeting projects’ requirements,
Construct code with good coding standard and practices to ensure high quality and minimum risks,
Closely working with project manager and technical leads to provide regular status reporting and support them to identify blockers for quick resolution.,
,
,Qualifications,
Basic Skills and Qualifications:,
Experience with Data Engineering or Big Data Technologies, or Data Transformation, and data modelling,
Experience in architecting and building scalable data platforms.,
Experience with Informatica or other related data Integration tools,
Experience with Cloud Technologies (Data Lake, Azure, Google, AWS etc.) or experience with open source technologies (Spark, Kafka, Presto, Hive, Cassandra etc.),
Experience with SQL and/or NOSQL databases,
Preferred Skills and Qualifications:,
Production implementation experience for all qualifications listed,
Production experience in building real-time analytics applications,
Experience in both batch and stream processing technologies,
Experience with 2 of 3 - Java, Scala, and Python programming languages,
Machine learning experience with Spark or similar,
Certified Data Engineers or Solution Architect in 1 or more Cloud Technologies (AWS, GCP, Azure),
Ability to manage numerous requests concurrently and be able to prioritize and deliver,
Good communication skills,
Dynamic team player,
Bachelor’s or Master’s Degree,
You will also have opportunities to hone your functional skills and expertise in an area of specialization. We offer a variety of formal and informal training programs at every level to help you acquire and build specialized skills faster. Learning takes place both on the job and through formal training conducted online, in the classroom, or in collaboration with teammates. The sheer variety of work we do, and the experience it offers, provide an unbeatable platform from which to build a career.,
,
Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, or any other basis as protected by applicable law.,
Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, or any other basis as protected by applicable law.",Data Engineer,Jakarta
14 days ago,PT. Warung Pintar,"Responsibilities,Build and maintain End To End Data Pipelines from heterogeneous input and output,Helping the Team to bring Data Transformation into Production,Design, build, monitor, and maintain the data platforms utilized by the stakeholders,Develop automation and tools to improve the data workflow,Requirements,1+ year experience in Data Engineering,Advanced experience with SQL and Data Warehouse concept,Expert in at least one programming language, especially Python, Scala, or Java,Experience with data pipeline workflow management tools like Airflow,Proficient in the Batch data processing,Familiar with the real-time data processing,Experience with Cloud infrastructures will be valuable (e.g GCP, AWS),Benefit,Opportunity to learn from a brilliant and energetic team,Experience to work in a fast-paced industry,Flexible working hours,Fun and humble culture that cares about your personal growth,Communication allowances,Transportation allowances,Vision allowances,Medical/health insurance,The Indonesian National Employment Insurance System (BPJS Ketenagakerjaan),The Indonesian National Health Insurance System (BPJS Kesehatan),Jenis Pekerjaan: Penuh Waktu",Data Engineer (Remote) ($),Jakarta
30+ days ago,Mekari (PT. Mid Solusi Nusantara),"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. Our mission is to empower businesses and professionals to progress effortlessly. Our products (Talenta, Sleekr, Jurnal, KlikPajak) have been used by tens of thousands of business in Indonesia.,
,
To reach millions, we need more people like you: entrepreneurs, builders, owners inside the company who are eager to grow at scale. Join us to empower more businesses with technology.,
,
Job Descriptions:,
,
,Design, build, and maintain data lake, data warehouse & data pipeline that can adequately handle the needs of a rapidly growing data driven company.,
,Build out scalable and reliable ETL pipelines and processes to ingest data from a large number and variety of data sources.,
,Maintain and optimize the performance of our data analytics platform to ensure accurate, reliable, and timely delivery of key insights for decision making.,
,Collaborate with data analysts, data scientists, and business process owners in order to provide them with needed data and infrastructure.,
,Maintain highest levels of engineering practices including: technical design, solution development, systems configuration, test documentation/execution, issue identification and resolution, writing clean, modular and self-sustaining code, with repeatable quality and predictability.,
,Requirements/Qualifications:,
,
,A degree or higher in Computer Science, Software Engineering, or other related technical disciplines.,
,3 years of industry experience in software and/or data engineering.,
,Have a good understanding of data modelling,
,Fluency in programming with Python/Java/Scala and SQL.,
,Experienced with data engineering tools such as Spark, Kafka, and Airflow.,
,Familiarity with cloud big data environment such as AWS (EMR, Glue, Athena, Redshift) and GCP (BigQuery, Dataflow, Dataproc).,
,Proficiency in software engineering best practices such as clean/maintainable code, Git, code review, unit/integration testing, Infrastructure as Code, and Continuous Integration/Continuous Delivery.,
,
,What You Will Get:,
,
,Competitive salary + daily allowance,
,Private health insurance (outpatient, inpatient, maternity, dental),
,Allowance for sports activities and glasses/contact lenses,
,Strategic office location, accessible by MRT,
,Flexible working hours and remote work culture,
,Notebook Ownership Program,
,Friendly and dynamic work environment,
,Opportunity to take part in growing Indonesia's no. 1 SaaS company,
,
,
,Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.,
,
,We wish you the best. Have a great day",Senior Data Engineer,Jakarta
30+ days ago,MNC,"Requirements,
,Bachelor’s degree in Computer Engineering/Computer Science or related field.,
,Minimum 2 years experiences in ETL developer, Data engineer, or Data Warehouse developer role,
,Have knowledge in programming (Python or Scala or Kafka),
,Have knowledge in DBMS and SQL query,
,Job Information,
,Education Level : S1
,Job Level : Officer
,Job Function : Application Specialist - Software / Programming
,Job Type : Contract
,Job Location : Jakarta
,Work Experience : 2 Year
,Share",Data Engineer,Jakarta
